id,customer_order_id,event_id,event_type,line_item_id,deleted_at,created_at,updated_at
91741192,c9572620-167c-4ed0-af21-a1c8d99e5f23,917150,Popup::PopupEvent,3fd85252-d54f-41d3-8a68-ca0cebcd9fa8,,04:09.8,04:09.8
91741626,f8ebf9df-afd1-4d72-85c5-1c9b0b268cfb,917150,Popup::PopupEvent,87d87389-7ca9-49a9-8d82-1f6e25e27be8,,14:26.7,14:26.7
91741887,c8a16ac2-7fb1-4a67-95b4-f5741f0485af,917150,Popup::PopupEvent,c51e3934-c423-4260-a0ba-9a2d33ad2f5c,,26:14.5,26:14.5
91743645,4ed4420f-faf8-4e7e-8b49-86f459fb31ce,917150,Popup::PopupEvent,332d6539-160c-4e3d-8110-b0ea4462b992,,14:15.0,14:15.0
91743969,aa8e9d94-4c57-496f-83b4-2053864d91a4,909300,Popup::PopupEvent,fbe649e4-5afd-4969-8ea4-f5defd21aa26,,20:21.4,20:21.4
91744254,528bf5f1-7008-4a99-a92f-77ea7c87b6de,908698,Popup::PopupEvent,1ef5d7a0-274d-40df-9c80-728f2a49fe27,,26:39.9,26:39.9
91744542,4ddb8354-cdc9-4739-8033-a53c4c2d8ff7,909174,Popup::PopupEvent,b0dc669e-2d22-4552-8652-f4e7ff67be51,,31:43.3,31:43.3
91744776,8afb9dac-e85e-44dd-a633-b5aa7db1e5a1,908622,Popup::PopupEvent,320cb595-e484-4ad9-8286-c54aad2d2490,,34:44.1,34:44.1
91745036,393f0383-5572-42df-a54d-d9d2b8001d38,908591,Popup::PopupEvent,022f9502-ae93-4b41-be4e-64ecb4b31bcc,,37:38.2,37:38.2
91745099,032a189f-ba28-4971-b8f2-894625472ec0,907830,Popup::PopupEvent,ea807918-8efe-431e-bad7-345f571697b7,,38:18.1,38:18.1
91745256,4b53469d-3fd1-48cb-8d7b-bbc61cd6f801,909300,Popup::PopupEvent,84afa2e2-1ba6-4543-8d9e-9193cd3e38ff,,40:11.2,40:11.2
91746031,5d6e24f3-ca83-4f40-ab65-d89f408fd419,918227,Popup::PopupEvent,b51e44c4-7704-4f13-8e64-d1760cc3f18d,,46:44.8,46:44.8
91747194,b6443074-db48-4582-9601-07f9e5c5e71f,909178,Popup::PopupEvent,782ad6fe-3eb1-41a4-a214-c9865d5139ea,,54:03.2,54:03.2
91747807,c6db9297-6b8d-407d-a21e-d090be4fe9bc,908697,Popup::PopupEvent,6b3445e0-0a18-44ea-9c1c-1ada725dda20,,57:41.3,57:41.3
91747839,3107139e-8028-485f-8093-e4ffa608ebb5,908184,Popup::PopupEvent,d13612bc-aec7-4774-b3e1-b1af08fb9641,,57:58.6,57:58.6
91748393,478dec41-35f9-473f-a2c6-7f7587884097,908366,Popup::PopupEvent,5c77dcbc-c839-4879-aa0b-77f3850a86c9,,01:09.4,01:09.4
91748594,8a7fa9b9-28d9-4d46-b5ff-4cb15920f1cf,908663,Popup::PopupEvent,7d70fc6d-1184-40a9-8666-513cf56c10cb,,02:16.2,02:16.2
91749956,32ed19f4-ab24-4933-9635-d760d91aa67c,908502,Popup::PopupEvent,4ad1f22d-15fc-4111-8dbd-188f95a87598,,08:05.8,08:05.8
91750065,9ae7b3c3-f0f1-41d8-ac50-5696e6e47969,908591,Popup::PopupEvent,998764fe-9588-41b9-9ff2-40fa0f2759a1,,08:38.6,08:38.6
91750122,7ba93b67-f379-4f92-91dc-126b6b22732d,919350,Popup::PopupEvent,28f8cc0a-8aea-4920-8432-c95557d7f3ea,,08:44.1,08:44.1
91750158,0074c921-6543-471e-845a-ddc27f1354be,908096,Popup::PopupEvent,b12cef5b-c0b6-42c0-bc02-ec60cd5a077c,,08:53.3,08:53.3
91750499,8ad96567-467a-415e-98b9-b20f4e786d6f,917150,Popup::PopupEvent,d761a84f-7be8-4180-9130-90947fc3f8a7,,10:14.7,10:14.7
91750610,c58bf8d0-2ce0-4dce-a79e-543cdd3aeeb3,909300,Popup::PopupEvent,01435ffe-ac04-449a-99f3-881396c15f6c,,10:39.1,10:39.1
91750992,863a7198-068d-41a7-ac4d-749ea63be2f0,908663,Popup::PopupEvent,d916fe93-5240-4104-a8fe-e22feb649307,,12:15.8,12:15.8
91750994,863a7198-068d-41a7-ac4d-749ea63be2f0,908663,Popup::PopupEvent,57415b02-7e45-44a3-a182-d79fedb2c61f,,12:15.8,12:15.8
91751463,f543c1b5-e79b-4cc2-bd33-0ce5fc53bd80,904880,Popup::PopupEvent,5cde716f-29d4-4ab2-bbce-19286c9928cb,,13:42.2,13:42.2
91753472,7e7b9baa-8855-41cb-b626-46495de6d93c,919350,Popup::PopupEvent,91d36c3c-86e6-4067-a552-95e268bd8fa0,,21:42.2,21:42.2
91754826,19510e8e-4be0-4949-a85d-95666e423979,919624,Popup::PopupEvent,439f2aa2-63d3-4f0a-9377-a884155d6cb4,,26:48.0,26:48.0
91755364,6e61f65c-407f-46c9-b0a8-ed3ee61029ab,917150,Popup::PopupEvent,fe71876a-f3d8-4b2c-bb14-6eea2724e241,,29:20.0,29:20.0
91755365,6e61f65c-407f-46c9-b0a8-ed3ee61029ab,917150,Popup::PopupEvent,bf71984b-93d9-45df-b137-8fa82c1dc613,,29:20.0,29:20.0
91757595,4625413c-4697-4f3a-9a06-5ebb91a8aee8,917150,Popup::PopupEvent,d39a40a1-e750-4676-aa42-71cbea3131f6,,37:48.5,37:48.5
91757598,a9a4bbae-dca0-4a3d-a890-7ee60a484700,917150,Popup::PopupEvent,d4e8d38a-c2f3-45e9-9cf5-4028b62a234a,,37:50.6,37:50.6
91757967,037d226d-074b-4ebd-9525-830bc8488db3,923142,Popup::PopupEvent,355d4571-113d-459f-b7ae-9ed082272a7c,,39:04.5,39:04.5
91758085,3bd77029-7761-4ec9-95cb-149333dd616e,910228,Popup::PopupEvent,50d47ba1-20a2-4816-991d-b84641f2a87e,,39:42.2,39:42.2
91758933,f2623024-dad9-4691-a4d1-188e1f4d13f7,908502,Popup::PopupEvent,4af237cb-6335-4d37-9136-902ad3297dc2,,43:08.8,43:08.8
91760383,29e48c86-8943-4098-9e1e-a5d85c765faf,908366,Popup::PopupEvent,f9944907-13b1-4a51-8d56-af7fd5793cca,,49:03.4,49:03.4
91761196,e51dc148-6541-4233-acba-5758c78980be,908690,Popup::PopupEvent,cc43814b-506d-4df1-b0cd-2bbf77ddcaef,,52:33.8,52:33.8
91762011,3fc24669-dc82-47d6-8299-3145d7b366c7,908502,Popup::PopupEvent,cb46acf9-583e-440d-bcff-849d7df09c81,,56:11.9,56:11.9
91763501,cfcaa895-f806-40f1-a279-f5eafddf9259,917150,Popup::PopupEvent,3af31b01-b141-40e3-8e42-7843caef1467,,02:33.0,02:33.0
91763642,d1640303-1d00-473a-aeca-67fa746ae0a2,919350,Popup::PopupEvent,1cba057f-0f0c-4c9d-a6ec-4d2fdeb1eeb8,,03:21.8,03:21.8
91763835,c46b9b5b-7167-4f35-b8f6-e91ba77f5e87,908622,Popup::PopupEvent,fe5e58b6-fce1-42db-bf0a-1158adb69016,,04:09.7,04:09.7
91764073,723b6f72-784b-47bd-8795-3ed524391a2b,919412,Popup::PopupEvent,dc6b5d9c-d9a0-41c1-af0d-00569f68c47c,,05:07.0,05:07.0
91764455,a95defa3-9efd-4eee-9bef-4cc715bdc881,919412,Popup::PopupEvent,1fc35bb0-978f-4370-b149-5fa42ffff667,,07:03.4,07:03.4
91764456,a95defa3-9efd-4eee-9bef-4cc715bdc881,919412,Popup::PopupEvent,3e54b320-f62a-4a45-9804-02d39073235e,,07:03.4,07:03.4
91764855,ddef0614-fc26-40e0-92c3-fd58ed00e6a6,915565,Popup::PopupEvent,901f215b-7af3-4a5e-adb0-782f4ba1355a,,09:02.0,09:02.0
91765384,1688b7c1-fe25-4b48-be90-1f71a6f1e59f,917150,Popup::PopupEvent,02daa434-e811-4cce-bb91-f18047114c99,,11:46.4,11:46.4
91765495,fce84201-fe48-40c7-b8bf-48f57e229d1b,917150,Popup::PopupEvent,bab083f3-8035-4461-b409-91fd41b625bf,,12:20.8,12:20.8
91765785,16d5be84-d4ab-462c-80be-42d354120c86,917150,Popup::PopupEvent,54c43b29-2f0b-4259-a70f-6f81458fed20,,13:50.5,13:50.5
91766022,feb4f8b7-7885-4728-b077-c5eb0440eb3b,908612,Popup::PopupEvent,36a7bf94-2c03-4502-b76a-c5f76e6f189a,,14:50.8,14:50.8
91766093,a4555d27-4253-4fb7-916e-0a228e8bcfa3,908901,Popup::PopupEvent,23cd7ace-c024-402e-9502-5d63f01f56ec,,15:03.1,15:03.1
91766635,a69b71fc-ae2d-465e-b713-d59879ad72c9,914793,Popup::PopupEvent,68a250fc-184f-481e-938b-0f6d53d730d8,,17:38.7,17:38.7
91767478,37215007-3434-42b3-8401-c4991fe61316,917150,Popup::PopupEvent,c1939672-529d-4c2b-b59a-7783f5a0a837,,21:36.5,21:36.5
91767609,a606af48-cf23-4964-b43a-ef4994e6c951,919350,Popup::PopupEvent,7ac5aba4-3186-40bf-ae55-e609c34eff59,,22:24.8,22:24.8
91767737,1fee1f49-f61f-466f-9acb-2ded121590b4,908705,Popup::PopupEvent,e77d2f17-baac-40b1-bd64-4f74c18b41f4,,23:03.3,23:03.3
91768526,0263f358-8f25-4c3b-a9e2-9fbb1cdf9fa5,908502,Popup::PopupEvent,3aecdcca-8e77-4295-b1bd-8dea20d5163b,,26:53.7,26:53.7
91768984,8c5dc2ff-c80d-4eb8-9bdb-5f9190d81abb,917150,Popup::PopupEvent,a56ab99d-16d2-49fa-ba4c-1b5670102068,,29:55.9,29:55.9
91769105,3ba80282-289d-43cc-88f2-475d7344c1ac,908612,Popup::PopupEvent,cd0aa164-51ea-4884-b951-e8052037c466,,30:51.3,30:51.3
91769120,93c37cbc-30b9-40de-a6b5-9c4f4e828c14,917150,Popup::PopupEvent,d8d273a7-54fd-4827-813a-2d94a0d1e3af,,30:55.4,30:55.4
91770445,6dab732e-0389-47eb-98ac-a3a20968f154,917150,Popup::PopupEvent,63e100b4-dbd9-4a78-933f-5ff34f5782e9,,41:11.9,41:11.9
91770607,f633e6b4-8a2f-497a-bcfe-051dfe92b29e,918227,Popup::PopupEvent,166cb4fb-f69e-40c1-b733-48506e839d3a,,42:48.7,42:48.7
91770787,c4bddb96-dcb1-41ca-9df0-6dd753fec43d,908685,Popup::PopupEvent,5129f2ee-3968-43b2-83b8-2bafaeadb7f8,,44:33.9,44:33.9
91771645,cc341e95-2ed6-4b2f-b9c1-5451bf85689d,918227,Popup::PopupEvent,364753c5-8414-4bc1-85b9-7ceb9d9123bf,,52:03.3,52:03.3
91772562,0b5a1dcf-2c81-4985-af39-89671c9fd14c,919412,Popup::PopupEvent,fe0a9a02-0686-431b-b852-7a77d253c756,,02:37.4,02:37.4
91773474,12ca4643-7fe7-4f42-9a45-065bdb01ae30,909266,Popup::PopupEvent,bf93e7fe-ee16-4e36-ba24-25db0d6170f8,,11:25.3,11:25.3
91774832,75b8c29d-c444-41f8-9091-ed8ace62b57e,908645,Popup::PopupEvent,fe183d59-d07d-417c-944d-11c5dcd6f009,,23:32.5,23:32.5
91774994,89342fa2-039e-4441-b517-f59e62a383c5,917150,Popup::PopupEvent,cf7989d1-a46c-4896-8440-a002f25f16e3,,23:56.0,23:56.0
91774996,89342fa2-039e-4441-b517-f59e62a383c5,917150,Popup::PopupEvent,5331c436-d1ad-444b-a199-14b3e0e456f8,,23:56.0,23:56.0
91775668,b3bfc137-f66e-491a-88e9-c8acb6331985,908645,Popup::PopupEvent,893c84e0-22f1-40f9-8166-7ca305427770,,29:27.8,29:27.8
91775723,9502469c-2162-4020-b2ae-d82b70bde682,908645,Popup::PopupEvent,a6cd0ce3-57c2-40e7-819d-af28198d688a,,29:28.5,29:28.5
91776121,aeebd9ca-f49e-4cf3-8099-35b193fd7b3a,908645,Popup::PopupEvent,81c87d44-5f7f-4773-b4c4-eb0615ffc1a9,,29:38.4,29:38.4
91776454,bad83227-7f7f-4269-98fd-6e87b6f3a039,908645,Popup::PopupEvent,64656f92-ce57-4339-9736-3163b8063e72,,29:44.9,29:44.9
91776657,21a59dd9-4d2b-4b06-94fe-c18435796eb9,919412,Popup::PopupEvent,e10b6c29-4906-42f6-82d6-ecbcc8097166,,31:21.2,31:21.2
91777087,61f9dbcd-1033-41cb-90a6-60a429f064bc,918227,Popup::PopupEvent,72c0d1f6-9af4-4e0d-b4b0-93fedc155371,,35:41.2,35:41.2
91778082,5874e69f-2a86-469b-a106-4c219a2080d5,914698,Popup::PopupEvent,d1b125bd-beae-42bd-a7be-8f901b93a8f7,,44:32.4,44:32.4
91778190,b78e1fb3-1170-4e08-a959-5a11dcb33920,908898,Popup::PopupEvent,ae1a160a-00a4-4a48-9396-b124d6e97e45,,45:32.8,45:32.8
91779010,3e012c10-259d-4340-939b-3368b3384d3a,919412,Popup::PopupEvent,4dd4856e-a540-4f9c-bc6a-46cd51d8f307,,01:03.9,01:03.9
91779374,acaf4217-879b-436f-bb09-238a55396d39,918227,Popup::PopupEvent,95a5dac1-d016-4251-a65b-2f72bb103b13,,07:32.3,07:32.3
91780720,6a51d13f-f136-4d0c-b014-728a75cf299a,896324,Popup::PopupEvent,2721b864-a7fb-47c1-9f29-e024ec6471ad,,54:59.1,54:59.1
91780721,6a51d13f-f136-4d0c-b014-728a75cf299a,896324,Popup::PopupEvent,82586f72-1af1-4289-af30-8c87866bf0cd,,54:59.2,54:59.2
91781590,e8700f5d-1961-45a7-a0b2-5812f76d9fab,909531,Popup::PopupEvent,b4ce39a9-4c09-460e-9a21-43e845fdcbad,,15:12.0,15:12.0
91781591,e8700f5d-1961-45a7-a0b2-5812f76d9fab,909531,Popup::PopupEvent,8c220359-0452-413d-8bfb-ed0370d09b97,,15:12.0,15:12.0
91781928,21d1048a-c272-48ae-b9be-ac343153af63,909531,Popup::PopupEvent,92021340-ffb4-4b76-a5f7-360d2949b9da,,45:13.5,45:13.5
91782091,766f4f3f-f679-466a-962d-01869367573a,906434,Popup::PopupEvent,67a2de0d-e149-489c-b46d-d237591577f5,,02:49.6,02:49.6
91782207,f715c0e9-f70e-47bb-98da-ba3f5256c614,906434,Popup::PopupEvent,1f27b078-c5ab-4a33-818f-2b4f460b68ec,,28:43.3,28:43.3
91735819,18b250b8-586f-417b-89e0-7a6224b1b42a,907919,Popup::PopupEvent,e806679d-8ccc-4853-9ce4-c0fce0b26950,,50:26.9,50:26.9
91735856,9c49b4b2-247f-4116-9928-2c89a3018dc8,907919,Popup::PopupEvent,b6b44ced-7ead-45d2-a55b-f4e9062d7ed4,,13:02.0,13:02.0
91735872,995f6df6-c08d-42d1-adad-0817bcc86e18,906114,Popup::PopupEvent,97f4db43-010e-4df2-86e7-58acc2e6678e,,38:57.1,38:57.1
91736131,212d7747-a106-4ceb-ac61-57e227348858,908713,Popup::PopupEvent,818d6822-ee26-4759-936c-fd35734099ab,,32:55.5,32:55.5
91736458,2c634032-2556-438a-b943-3e92b86d5584,909179,Popup::PopupEvent,1cfe51ea-08f1-4f97-bb95-39a3a9aea774,,58:20.8,58:20.8
91736463,2c634032-2556-438a-b943-3e92b86d5584,909179,Popup::PopupEvent,ad857913-5746-4dbd-9bb3-cfa8fa4cd9fd,,58:21.0,58:21.0
91736953,9e6b9ff3-44e7-4a18-b179-d0f4f7915e6a,924526,Popup::PopupEvent,fc780701-c1de-4726-997c-c31e0a42103b,,16:30.8,16:30.8
91738547,a76ae6e6-8a2f-4477-b7a2-ffbb9162d03e,919412,Popup::PopupEvent,e308161b-04ec-4c29-8d34-b5d7d4ce4301,,41:03.9,41:03.9
91738600,7bfd63d9-2f70-4842-ba02-ae245f4f3f07,917150,Popup::PopupEvent,c50573bc-4eb8-4e5e-84c1-74086b16453a,,43:26.2,43:26.2
91738622,13258e67-2e31-421a-ba7c-61da54545f69,917150,Popup::PopupEvent,b299212e-3dc7-493f-a0f9-460f69601ce3,,44:01.3,44:01.3
91739193,ecc16fb9-117e-41fe-962b-66ffaf2d6841,919412,Popup::PopupEvent,81fa458c-96cd-46a5-93db-df617e421751,,02:49.6,02:49.6
91739432,6d5df517-8af5-44e2-9776-506a35a9bacc,908502,Popup::PopupEvent,f4e6d973-5f0c-476a-81d9-23b6716cdda3,,09:54.6,09:54.6
91740795,b758a2e8-1fb6-4a32-bb24-e3cd8bfe62c1,908455,Popup::PopupEvent,2337d57d-e1f1-435e-8393-ab41e54a9fa8,,57:37.7,57:37.7
91741625,f8ebf9df-afd1-4d72-85c5-1c9b0b268cfb,917150,Popup::PopupEvent,197cacf1-275f-4efe-8b8c-55c1ffff7620,,14:26.7,14:26.7
91743493,da271b2f-6ecf-47e2-9b3b-3b0287421305,908622,Popup::PopupEvent,7cd8fe94-5742-45dc-8661-0366032c44aa,,11:13.1,11:13.1
91743640,4ed4420f-faf8-4e7e-8b49-86f459fb31ce,917150,Popup::PopupEvent,41511d28-dcc8-4395-8928-76771a3a135c,,14:14.9,14:14.9
91744543,4ddb8354-cdc9-4739-8033-a53c4c2d8ff7,909174,Popup::PopupEvent,f09f3234-a8b3-4c63-a8fa-a671e205fcb9,,31:43.3,31:43.3
91745107,4896ff70-bed0-4aa3-a9a5-e09cd3b90e9e,909300,Popup::PopupEvent,821fd67c-acc6-4c0b-bca8-f0f4aaf7b475,,38:20.6,38:20.6
91745534,5548cd48-7ead-4967-ab09-1d73948f1ba9,909300,Popup::PopupEvent,bf2b2243-b10b-4c22-95ad-8c5ee8426db5,,43:21.3,43:21.3
91745645,c163b4b0-6451-43b0-b254-edf5994e95e6,908697,Popup::PopupEvent,2fa6a9a4-4344-43a4-9f76-d7a5aa87498a,,44:15.8,44:15.8
91745881,306f52b7-718a-4628-99cb-92f7d5ad620c,909300,Popup::PopupEvent,2b1fcdf2-d161-4d7e-ab87-364a578b35ce,,46:12.3,46:12.3
91745924,4b51857b-5053-4af1-955e-dc143a44e85e,908625,Popup::PopupEvent,920a40d9-43b0-4bc3-92e3-c00aef3e0cd8,,46:15.1,46:15.1
91746911,94560d9d-b4aa-4367-86a5-feae7e78a458,908901,Popup::PopupEvent,75a1d6e3-df99-4fc9-a063-a4e89ff68d7a,,52:21.3,52:21.3
91747185,b6443074-db48-4582-9601-07f9e5c5e71f,909178,Popup::PopupEvent,b73121d4-d9d8-4ca2-82a4-85f860849cc1,,54:02.9,54:02.9
91747470,ccbf587a-c97d-41aa-98a3-d278605c3f25,908625,Popup::PopupEvent,8abc8259-ced4-45d7-b54b-9485297ad5e8,,55:50.1,55:50.1
91747472,ccbf587a-c97d-41aa-98a3-d278605c3f25,908625,Popup::PopupEvent,03d897ba-e99d-406e-86ee-fd9af7e0a803,,55:50.1,55:50.1
91747881,6dbf9a7b-0cfb-4b1f-9b3b-b3333fe1b005,908302,Popup::PopupEvent,a6532a28-4cd8-4402-a013-72723b1a7b5a,,58:24.3,58:24.3
91748676,01b0b1bf-690b-45f6-bf24-d3db300573a7,908637,Popup::PopupEvent,1d1fe358-a316-4ed4-a4c0-127833f7c77d,,02:29.3,02:29.3
91748848,a026e83b-0ddd-4950-a6e0-42b78bb5b3bc,908622,Popup::PopupEvent,0de11963-265a-45ff-ab6f-b7917b89ef64,,03:05.4,03:05.4
91750307,8354b13c-39fd-4102-8450-d712d6b688fc,909347,Popup::PopupEvent,7cf13a6b-efa4-46dd-90f5-1103124a6d69,,09:20.9,09:20.9
91751496,23e789fd-3357-4cd0-8e6e-6b654e2c1b32,909300,Popup::PopupEvent,1fa518fb-4d19-4f68-91e9-5acbd627b9d9,,13:45.8,13:45.8
91751577,a78f7700-7e2f-48ca-a133-0068e23b8b06,908669,Popup::PopupEvent,5354d1c2-1ff8-4fc7-819a-579a4342c8d7,,14:08.7,14:08.7
91752942,11d85f8a-6e8c-4e95-aa8f-e724b31391fa,908658,Popup::PopupEvent,a82e2470-0a63-4dd9-b580-ccda3dd43eea,,19:14.4,19:14.4
91753543,13d41923-4088-432d-9253-17df9d3042a1,908502,Popup::PopupEvent,96da01a3-2c0f-4846-8874-e05009e560d4,,21:54.7,21:54.7
91753786,388af6b8-2c89-4f84-923b-4588906de28a,911971,Popup::PopupEvent,71fc3dbd-ee50-4213-a853-e73dde8723ec,,22:54.0,22:54.0
91754570,9f6f080a-bee6-4a22-8be6-48b57916e6f6,908502,Popup::PopupEvent,4caac738-a051-4f70-afba-4d5e79e73240,,25:56.2,25:56.2
91754693,18896a0c-797c-48da-95af-9dbcd6fcf511,917150,Popup::PopupEvent,f104a667-5573-438a-9841-d32ffa853cfb,,26:24.8,26:24.8
91754800,86627b14-fc97-45e1-a938-f0e24a88cc79,917150,Popup::PopupEvent,9fae7312-7158-415d-b907-581de5777c5a,,26:40.7,26:40.7
91754824,19510e8e-4be0-4949-a85d-95666e423979,919624,Popup::PopupEvent,699132a4-5ece-4588-88b9-6c46b25ba761,,26:48.0,26:48.0
91755002,9f9e2b3e-fd4d-4983-a921-6a117c1d0519,908502,Popup::PopupEvent,34387d81-12d6-4778-ac52-02edadae7183,,27:38.2,27:38.2
91755292,167d0017-0ec3-4222-a0b0-2fe14967a742,908637,Popup::PopupEvent,d7226f31-94df-4b60-838a-24f3a6ad464a,,28:57.4,28:57.4
91756236,d12647f0-1e3c-479c-aa8d-a7b35e0c1a36,908502,Popup::PopupEvent,173c5807-5f67-49b9-95b2-57e921031f59,,32:22.3,32:22.3
91756248,d12647f0-1e3c-479c-aa8d-a7b35e0c1a36,908502,Popup::PopupEvent,aa35e091-79f1-4a9d-8bc3-8a1b52d469c9,,32:22.8,32:22.8
91756398,a06c3f70-c8ab-43ff-a980-9b99001aa0b8,908671,Popup::PopupEvent,4e62a7de-09d3-4d9d-aa77-63dcce8529f1,,32:51.0,32:51.0
91756748,51ff464c-4545-4c24-a2c4-136ccee4d07f,910228,Popup::PopupEvent,c057b341-7375-4af1-8bda-6bad114bff76,,34:24.0,34:24.0
91756823,fd880775-bc7c-4b8a-83ea-9739fbb15d98,908502,Popup::PopupEvent,16b85f6c-d198-4cf9-9ca0-cf7da166d453,,34:57.6,34:57.6
91757117,2ad74933-b800-4af9-a305-c1b05d9eebad,919669,Popup::PopupEvent,7cc4cced-a929-48ae-be48-63fe6798b215,,35:58.3,35:58.3
91757331,a4be7498-e31c-40dd-8d84-cbed59178fdf,908502,Popup::PopupEvent,f458712a-c2d8-4b2d-a1fd-721082d95808,,36:42.7,36:42.7
91757599,a9a4bbae-dca0-4a3d-a890-7ee60a484700,917150,Popup::PopupEvent,57654432-c224-458d-994e-b86a860dc3b9,,37:50.6,37:50.6
91757695,bc90fcce-b122-49ed-b115-0e84437af29e,908698,Popup::PopupEvent,b35c2cda-8acb-41d4-b702-8ddaf4822fbc,,38:09.4,38:09.4
91757730,2b552816-8971-4914-9daf-0de6dda59061,915565,Popup::PopupEvent,f9644005-869d-41cb-819c-17522972ac8e,,38:13.9,38:13.9
91757871,bb6eae9a-ea65-44db-9254-c7fc49b85e70,908622,Popup::PopupEvent,0981914a-29d8-4b74-92a4-031560179539,,38:46.3,38:46.3
91758066,0fb29fe2-b065-401b-9739-1c9a1e406c71,909300,Popup::PopupEvent,7eb8b660-da82-4175-8bf0-776016147466,,39:26.5,39:26.5
91758091,3bd77029-7761-4ec9-95cb-149333dd616e,910228,Popup::PopupEvent,0cc7d34e-31d3-49e5-806e-23a4f10c1150,,39:42.4,39:42.4
91759566,15dbd2da-838c-4bcc-aee1-919529c618ca,908901,Popup::PopupEvent,39920cf2-ae5f-43aa-a284-3decd560bd3e,,45:31.5,45:31.5
91759977,b46b8c9e-678c-4dad-b61e-19cb3730fd7f,908502,Popup::PopupEvent,44264ef3-45a1-4dbd-b927-8dcb087ed313,,47:10.6,47:10.6
91760983,56cac429-5e9c-42ec-9cc3-abaeb454ea52,917150,Popup::PopupEvent,6bd87b63-94c7-45b4-b7c0-51c2dae63fec,,51:48.9,51:48.9
91761428,179def1e-b515-490f-b292-712244acb189,908690,Popup::PopupEvent,6320d385-eb50-41ab-ab38-46ee1d1b644b,,53:41.3,53:41.3
91761429,179def1e-b515-490f-b292-712244acb189,908690,Popup::PopupEvent,c48b4d09-9cf5-4a50-b95e-c6f92aa58041,,53:41.3,53:41.3
91761517,9da1f427-09a8-4b67-aaed-7d004a60a03f,919350,Popup::PopupEvent,92d3c021-d701-4786-b786-ec6842c9b980,,53:52.4,53:52.4
91761605,69cf676c-7101-4a83-af3f-4f12081f1367,908502,Popup::PopupEvent,95def2ce-a8d1-4e17-9b06-74d05012b318,,54:12.0,54:12.0
91762010,3fc24669-dc82-47d6-8299-3145d7b366c7,908502,Popup::PopupEvent,d14feefb-f805-45d2-9c49-c44e23fcecc1,,56:11.9,56:11.9
91762886,00b5a0ea-709d-4c81-8c5f-69ebc4c96747,909266,Popup::PopupEvent,d8dceeac-15cf-48dc-b844-caddb5634c3d,,59:39.7,59:39.7
91762900,f5c06f08-e35e-45ff-a8e6-09174ac79768,919412,Popup::PopupEvent,343f254c-dfa2-491c-8416-829648a30e35,,59:45.9,59:45.9
91762967,c65555f3-5248-4bc3-8a5b-7a3d82c46c4b,908901,Popup::PopupEvent,ab5e75eb-ad04-4cdd-8249-4fd016329f59,,59:56.7,59:56.7
91763255,55b677df-63e5-424f-80f3-6fdb9ab30985,904880,Popup::PopupEvent,71e36f8e-41de-467c-bb6b-ca829ad80a49,,01:15.9,01:15.9
91763834,c46b9b5b-7167-4f35-b8f6-e91ba77f5e87,908622,Popup::PopupEvent,941986b2-582b-489e-8b02-2d1d19694497,,04:09.7,04:09.7
91764426,a131b5ed-e38e-4ff0-9bc0-6d8ca60adcdd,910228,Popup::PopupEvent,48136300-0108-44fc-9479-c218d500f852,,06:59.1,06:59.1
91765416,a7b6c17f-ac2b-4abc-9278-f91d0da2b3ad,908640,Popup::PopupEvent,3fd81331-6d9e-4877-938e-3325ac8cf212,,11:55.4,11:55.4
91765756,1e047e9e-4d13-4820-87be-6f9e48c49d0e,908658,Popup::PopupEvent,c9fd0a3a-2b55-43d8-b0df-db744d098c30,,13:32.7,13:32.7
91765797,d3b26a2a-9ef5-4a66-9be7-4b8a535b5a11,908637,Popup::PopupEvent,d5e49010-aff5-4df7-a1af-4b67d08c844c,,13:51.8,13:51.8
91766857,bbde9426-adeb-424b-befb-0532865cee14,917150,Popup::PopupEvent,df964af9-0017-4d79-b509-b44f91e768b4,,18:45.9,18:45.9
91767561,706a7360-9ec6-4b27-b029-87a0d7590beb,919412,Popup::PopupEvent,ceb7212f-44ca-4d84-9217-73b0139153a8,,22:07.8,22:07.8
91767620,a606af48-cf23-4964-b43a-ef4994e6c951,919350,Popup::PopupEvent,5c58ab26-80db-4e9e-b487-3ec64c2f2c79,,22:25.0,22:25.0
91768882,fdde6dca-a089-4700-aeaa-1af61bc1a770,908502,Popup::PopupEvent,d4446975-76aa-4646-8602-42273fc0c119,,29:08.2,29:08.2
91769082,8406f012-63a7-4c6a-bd7f-1d2a9781bfaa,917150,Popup::PopupEvent,3760663c-d2a6-4596-9355-176be25420d5,,30:38.1,30:38.1
91769111,3ba80282-289d-43cc-88f2-475d7344c1ac,908612,Popup::PopupEvent,f0983804-6cb1-4ebf-8512-a10f68cf18f8,,30:52.0,30:52.0
91770094,85fd2a9a-6d69-4221-9689-a463e6feeeea,908502,Popup::PopupEvent,3854eb9d-0ace-4f13-afad-fba3f08d2b0a,,37:46.8,37:46.8
91770550,ef826538-9a5e-44cc-a9b6-b75873d8620d,919412,Popup::PopupEvent,1a84aedc-3e9a-428f-b465-5b186ddb1751,,42:17.3,42:17.3
91770673,83dd5476-513d-4938-b8a6-d319e3a6f369,917150,Popup::PopupEvent,107104b2-ca38-41d9-bc16-ed63da921145,,43:20.4,43:20.4
